Project_ID,Project_Name,House_Number,Street_Name,Borough,Community_Board,Council_District,Latitude_(Internal),Longitude_(Internal),Extended_Affordability_Status,Prevailing_Wage_Status,Extremely_Low_Income_Units,Very_Low_Income,All_Counted_Units,Total_Units
50404,Vannguard,226,MALCOLM X BOULEVARD,Brooklyn,303,36,40.68538373,-73.92981219,Extended Affordability,Non Prevailing Wage,0,0,8,8
50404,Vannguard,237,MALCOLM X BOULEVARD,Brooklyn,303,36,40.68463124,-73.92913512,Extended Affordability,Non Prevailing Wage,0,0,12,12
50404,Vannguard,244,MALCOLM X BOULEVARD,Brooklyn,303,36,40.68471392,-73.92967227,Extended Affordability,Non Prevailing Wage,0,0,4,4
50404,Vannguard,248,MALCOLM X BOULEVARD,Brooklyn,303,36,40.68453823,-73.9296364,Extended Affordability,Non Prevailing Wage,0,0,4,4
50404,Vannguard,254,MALCOLM X BOULEVARD,Brooklyn,303,36,40.68446414,-73.92966893,Extended Affordability,Non Prevailing Wage,0,0,8,8
50404,Vannguard,260,MALCOLM X BOULEVARD,Brooklyn,303,36,40.684261,-73.92962948,Extended Affordability,Non Prevailing Wage,0,0,10,10
50404,Vannguard,261,MALCOLM X BOULEVARD,Brooklyn,303,36,40.68365123,-73.92891983,Extended Affordability,Non Prevailing Wage,0,0,7,7
50404,Vannguard,281,MALCOLM X BOULEVARD,Brooklyn,303,36,40.68259988,-73.92876231,Extended Affordability,Non Prevailing Wage,0,0,6,6
50404,Vannguard,295,MALCOLM X BOULEVARD,Brooklyn,303,36,40.68226221,-73.92865811,Extended Affordability,Non Prevailing Wage,0,0,16,16
53583,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
49959,L&M HCCI 260 W 153RD STREET,258,WEST 153 STREET,Manhattan,110,9,40.82738489,-73.93766599,Not Extended Affordability,Non Prevailing Wage,8,42,51,51
53564,CONFIDENTIAL,----,----,Brooklyn,311,43,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58246,CONFIDENTIAL,----,----,Queens,411,19,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
52138,CONFIDENTIAL,----,----,Brooklyn,317,42,,,Not Extended Affordability,Non Prevailing Wage,0,0,3,3
58226,CONFIDENTIAL,----,----,Queens,413,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58190,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53003,CONFIDENTIAL,----,----,Bronx,201,8,,,Not Extended Affordability,Non Prevailing Wage,0,0,3,3
58217,CONFIDENTIAL,----,----,Brooklyn,317,45,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58229,CONFIDENTIAL,----,----,Queens,414,31,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53195,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
53472,CONFIDENTIAL,----,----,Brooklyn,315,46,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53470,CONFIDENTIAL,----,----,Bronx,209,17,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58214,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58215,CONFIDENTIAL,----,----,Queens,412,31,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58213,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
49945,365 Bond Street,365,BOND STREET,Brooklyn,306,39,40.67745586,-73.99033437,Not Extended Affordability,Non Prevailing Wage,0,0,86,429
53469,CONFIDENTIAL,----,----,Staten Island,502,50,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
52878,CONFIDENTIAL,----,----,Brooklyn,316,42,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
44333,Highbridge CDC. 1448 Plimpton Ave. Artsbridge,1450,PLIMPTON AVENUE,Bronx,204,16,40.844063,-73.92169338,Not Extended Affordability,Prevailing Wage,61,0,62,62
58212,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58505,Navy Pier Apartments (20140207),355,FRONT STREET,Staten Island,501,49,40.6279497,-74.07372997,Not Extended Affordability,Non Prevailing Wage,0,0,57,57
58505,Navy Pier Apartments (20140207),455,FRONT STREET,Staten Island,501,49,40.63076746,-74.07118957,Not Extended Affordability,Non Prevailing Wage,0,0,59,514
53449,CONFIDENTIAL,----,----,Brooklyn,311,43,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53454,CONFIDENTIAL,----,----,Brooklyn,305,42,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53118,CONFIDENTIAL,----,----,Queens,402,30,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53447,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53448,CONFIDENTIAL,----,----,Queens,403,25,,,Not Extended Affordability,Non Prevailing Wage,0,1,1,1
58211,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58185,CONFIDENTIAL,----,----,Brooklyn,307,38,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
49544,BRC. 330 East 4th St. Clyde Burton,330,EAST 4 STREET,Manhattan,103,2,40.72161219,-73.97915877,Not Extended Affordability,Non Prevailing Wage,33,0,33,33
53108,CONFIDENTIAL,----,----,Queens,412,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53107,CONFIDENTIAL,----,----,Queens,405,34,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
58176,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58184,CONFIDENTIAL,----,----,Queens,413,31,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53446,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58183,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
50495,Calvary.112-02 Guy Brewer Boulevard,162-25,112TH ROAD,Queens,412,28,40.69003857,-73.78686868,Not Extended Affordability,Non Prevailing Wage,8,0,53,53
53106,CONFIDENTIAL,----,----,Brooklyn,304,37,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
53110,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
49709,605 WEST 42ND ST,605,WEST 42 STREET,Manhattan,104,3,40.76153098,-73.99877989,Not Extended Affordability,Non Prevailing Wage,0,0,235,1175
53354,CONFIDENTIAL,----,----,Brooklyn,309,41,,,Not Extended Affordability,Non Prevailing Wage,0,1,1,1
53352,CONFIDENTIAL,----,----,Queens,409,30,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53353,CONFIDENTIAL,----,----,Brooklyn,303,41,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53056,CONFIDENTIAL,----,----,Brooklyn,303,36,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58182,CONFIDENTIAL,----,----,Queens,405,30,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58181,CONFIDENTIAL,----,----,Brooklyn,305,42,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
53033,CONFIDENTIAL,----,----,Staten Island,502,50,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
52984,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58178,CONFIDENTIAL,----,----,Brooklyn,318,45,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58225,CONFIDENTIAL,----,----,Queens,412,28,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58223,CONFIDENTIAL,----,----,Queens,412,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58224,CONFIDENTIAL,----,----,Brooklyn,318,46,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58222,CONFIDENTIAL,----,----,Staten Island,502,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58221,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
51357,PS 186 AKA BGCH (BOYS AND GIRLS CLUB OF HARLEM),525,WEST 145 STREET,Manhattan,109,7,40.8261552,-73.94868767,Not Extended Affordability,Non Prevailing Wage,0,15,79,79
52981,CONFIDENTIAL,----,----,Queens,412,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
58220,CONFIDENTIAL,----,----,Queens,407,19,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
52603,CONFIDENTIAL,----,----,Brooklyn,303,41,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
52838,CONFIDENTIAL,----,----,Brooklyn,305,42,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
44239,Home for Harlem Dowling,2139,ADAM C POWELL BOULEVARD,Manhattan,110,9,40.80991125,-73.94712519,Not Extended Affordability,Non Prevailing Wage,12,0,60,60
44319,Williamsburg Apartments,37,MAUJER STREET,Brooklyn,301,34,40.71053079,-73.94985518,Not Extended Affordability,Non Prevailing Wage,0,1,10,10
44319,Williamsburg Apartments,37,TEN EYCK STREET,Brooklyn,301,34,40.70988823,-73.9492028,Not Extended Affordability,Non Prevailing Wage,0,0,6,6
44319,Williamsburg Apartments,33,TEN EYCK STREET,Brooklyn,301,34,40.70986364,-73.94947334,Not Extended Affordability,Non Prevailing Wage,3,1,18,18
44319,Williamsburg Apartments,356,BEDFORD AVENUE,Brooklyn,301,34,40.71221832,-73.96305955,Not Extended Affordability,Non Prevailing Wage,5,1,19,19
45303,Prospect Plaza Redevelopment,1765,PROSPECT PLACE,Brooklyn,316,41,40.67287389,-73.91858861,Not Extended Affordability,Prevailing Wage,0,33,78,78
45303,Prospect Plaza Redevelopment,1751,PROSPECT PLACE,Brooklyn,316,41,40.67287389,-73.91858861,Not Extended Affordability,Prevailing Wage,0,13,32,32
45326,High Hawk,1776,BOSTON ROAD,Bronx,203,17,40.83764981,-73.88676882,Not Extended Affordability,Non Prevailing Wage,0,0,73,73
47841,1490 CROTONA PARK EAST,1490,CROTONA PARK EAST,Bronx,203,17,40.83548628,-73.89472286,Not Extended Affordability,Non Prevailing Wage,0,0,39,39
47858,800 E 173 LLC,800,EAST 173 STREET,Bronx,203,17,40.83663521,-73.89059401,Not Extended Affordability,Non Prevailing Wage,0,0,27,27
48742,40 Riverside Boulevard,40,RIVERSIDE BOULEVARD,Manhattan,107,6,40.77399178,-73.99128435,Not Extended Affordability,Non Prevailing Wage,0,0,55,274
48870,1380 University Avenue,1380,DR M L KING JR BOULEVARD,Bronx,204,16,40.84252561,-73.92529853,Not Extended Affordability,Non Prevailing Wage,0,0,139,139
48898,Maple Court - 1901 Madison Ave,1883,MADISON AVENUE,Manhattan,111,9,40.80380406,-73.94109065,Not Extended Affordability,Non Prevailing Wage,0,0,135,135
49071,Daly Avenue (Phipps),921,EAST 180 STREET,Bronx,206,17,40.84454148,-73.8810176,Extended Affordability,Non Prevailing Wage,0,0,84,84
49943,Greenpoint Landing G2,37,COMMERCIAL STREET,Brooklyn,301,33,40.7368539,-73.95900804,Not Extended Affordability,Non Prevailing Wage,0,19,93,93
50291,E. H. C. C. I. / La Fortaleza HDFC,25,EAST 131 STREET,Manhattan,111,9,40.80988208,-73.93814115,Not Extended Affordability,Non Prevailing Wage,0,10,10,10
50370,Halle Housing Associates,510,ATLANTIC AVENUE,Brooklyn,302,33,40.68531854,-73.98140923,Not Extended Affordability,Non Prevailing Wage,0,0,202,202
51150,Park Avenue Thorpe,406,EAST 184 STREET,Bronx,206,15,40.85639823,-73.89475121,Not Extended Affordability,Non Prevailing Wage,0,0,20,20
52021,829 Southern Blvd. HDFC,829,SOUTHERN BOULEVARD,Bronx,202,17,40.81738021,-73.89563664,Not Extended Affordability,Non Prevailing Wage,0,48,49,49
52022,3279 Hull Ave. HDFC,3279,HULL AVENUE,Bronx,207,11,40.87641764,-73.8750592,Not Extended Affordability,Non Prevailing Wage,0,51,51,51
52319,Chinatown Planning Council HDFC,50,NORFOLK STREET,Manhattan,103,1,40.7167113,-73.98791536,Extended Affordability,Non Prevailing Wage,0,155,155,155
55932,CONFIDENTIAL,----,----,Brooklyn,316,41,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
44225,Brook Avenue Apartments,493,BROOK AVENUE,Bronx,201,8,40.81381493,-73.91593433,Not Extended Affordability,Non Prevailing Wage,0,0,11,11
44225,Brook Avenue Apartments,455,EAST 147 STREET,Bronx,201,8,40.81404025,-73.91628086,Not Extended Affordability,Non Prevailing Wage,0,14,55,55
50842,Lands End II - Two Bridges A/k/a Cherry St.,265,CHERRY STREET,Manhattan,103,1,40.710898,-73.98898049,Extended Affordability,Non Prevailing Wage,189,32,245,245
50842,Lands End II - Two Bridges A/k/a Cherry St.,275,CHERRY STREET,Manhattan,103,1,40.710898,-73.98898049,Extended Affordability,Non Prevailing Wage,184,29,245,245
51177,Edgecombe Preservation Reyndication (Phase),1702,AMSTERDAM AVENUE,Manhattan,109,7,40.82484304,-73.94826955,Not Extended Affordability,Non Prevailing Wage,0,0,7,7
50248,MHANY 2,1932,PACIFIC STREET,Brooklyn,308,41,40.67592048,-73.92240995,Not Extended Affordability,Non Prevailing Wage,0,0,3,3
51177,Edgecombe Preservation Reyndication (Phase),1780,AMSTERDAM AVENUE,Manhattan,109,7,40.82738656,-73.94643199,Not Extended Affordability,Non Prevailing Wage,0,0,13,13
51177,Edgecombe Preservation Reyndication (Phase),1784,AMSTERDAM AVENUE,Manhattan,109,7,40.82746338,-73.94637773,Not Extended Affordability,Non Prevailing Wage,0,0,9,9
51177,Edgecombe Preservation Reyndication (Phase),1786,AMSTERDAM AVENUE,Manhattan,109,7,40.82752649,-73.9463307,Not Extended Affordability,Non Prevailing Wage,0,0,9,9
51177,Edgecombe Preservation Reyndication (Phase),115,EDGECOMBE AVENUE,Manhattan,110,9,40.82046133,-73.94579084,Not Extended Affordability,Non Prevailing Wage,0,0,9,9
51177,Edgecombe Preservation Reyndication (Phase),161,EDGECOMBE AVENUE,Manhattan,109,9,40.82213245,-73.94490789,Not Extended Affordability,Non Prevailing Wage,0,0,15,15
51177,Edgecombe Preservation Reyndication (Phase),165,EDGECOMBE AVENUE,Manhattan,109,9,40.82223673,-73.94486083,Not Extended Affordability,Non Prevailing Wage,0,0,20,20
51177,Edgecombe Preservation Reyndication (Phase),169,EDGECOMBE AVENUE,Manhattan,109,9,40.82233826,-73.94481378,Not Extended Affordability,Non Prevailing Wage,0,0,20,20
51177,Edgecombe Preservation Reyndication (Phase),180,EDGECOMBE AVENUE,Manhattan,109,9,40.82193735,-73.94443474,Not Extended Affordability,Non Prevailing Wage,0,0,42,42
51177,Edgecombe Preservation Reyndication (Phase),211,EDGECOMBE AVENUE,Manhattan,109,9,40.82298861,-73.94450974,Not Extended Affordability,Non Prevailing Wage,0,0,36,36
51177,Edgecombe Preservation Reyndication (Phase),618,ST NICHOLAS AVENUE,Manhattan,110,9,40.82093072,-73.94586633,Not Extended Affordability,Non Prevailing Wage,0,0,15,15
51177,Edgecombe Preservation Reyndication (Phase),347,WEST 141 STREET,Manhattan,109,9,40.82119122,-73.94534223,Not Extended Affordability,Non Prevailing Wage,0,0,10,10
51177,Edgecombe Preservation Reyndication (Phase),351,WEST 141 STREET,Manhattan,109,9,40.82128189,-73.9455481,Not Extended Affordability,Non Prevailing Wage,0,0,12,12
51177,Edgecombe Preservation Reyndication (Phase),340,WEST 145 STREET,Manhattan,109,9,40.82347698,-73.94412272,Not Extended Affordability,Non Prevailing Wage,0,0,7,7
51177,Edgecombe Preservation Reyndication (Phase),219,EDGECOMBE AVENUE,Manhattan,109,9,40.82315051,-73.94443373,Not Extended Affordability,Non Prevailing Wage,0,0,30,30
51299,GATEWAY ELTON III,475,LOCKE STREET,Brooklyn,305,42,40.65669087,-73.87581672,Not Extended Affordability,Non Prevailing Wage,0,45,151,151
51299,GATEWAY ELTON III,1062,ELTON STREET,Brooklyn,305,42,40.65634115,-73.87477939,Not Extended Affordability,Non Prevailing Wage,0,41,136,136
52056,2015 Monterey Avenue LLC aka PRC Monterey,547,EAST 178 STREET,Bronx,206,15,40.84775527,-73.89487332,Not Extended Affordability,Non Prevailing Wage,0,0,0,18
52056,2015 Monterey Avenue LLC aka PRC Monterey,551,EAST 178 STREET,Bronx,206,15,40.84768891,-73.8943421,Not Extended Affordability,Non Prevailing Wage,0,0,0,44
52056,2015 Monterey Avenue LLC aka PRC Monterey,2005,MONTEREY AVENUE,Bronx,206,15,40.84789243,-73.89479359,Not Extended Affordability,Non Prevailing Wage,0,0,0,15
52056,2015 Monterey Avenue LLC aka PRC Monterey,2015,MONTEREY AVENUE,Bronx,206,15,40.8482244,-73.89463764,Not Extended Affordability,Non Prevailing Wage,0,0,0,54
52056,2015 Monterey Avenue LLC aka PRC Monterey,2023,MONTEREY AVENUE,Bronx,206,15,40.84854261,-73.89444557,Not Extended Affordability,Non Prevailing Wage,0,0,0,40
52056,2015 Monterey Avenue LLC aka PRC Monterey,1665,VYSE AVENUE,Bronx,203,17,40.83538301,-73.88710876,Not Extended Affordability,Non Prevailing Wage,0,0,38,38
52056,2015 Monterey Avenue LLC aka PRC Monterey,1671,VYSE AVENUE,Bronx,203,17,40.83561892,-73.88696742,Not Extended Affordability,Non Prevailing Wage,0,0,27,27
52056,2015 Monterey Avenue LLC aka PRC Monterey,1687,VYSE AVENUE,Bronx,203,17,40.83603861,-73.88671374,Not Extended Affordability,Non Prevailing Wage,0,0,24,24
52056,2015 Monterey Avenue LLC aka PRC Monterey,1693,VYSE AVENUE,Bronx,203,17,40.83622788,-73.88659778,Not Extended Affordability,Non Prevailing Wage,0,0,26,26
52056,2015 Monterey Avenue LLC aka PRC Monterey,1715,VYSE AVENUE,Bronx,203,17,40.83660369,-73.88637308,Not Extended Affordability,Non Prevailing Wage,0,0,44,44
52182,Daniel Gilmartin HDFC,53-11,99 STREET,Queens,404,21,40.7403557,-73.86036375,Extended Affordability,Non Prevailing Wage,0,151,151,151
55745,CONFIDENTIAL,----,----,Queens,413,31,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
55760,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
44288,Dean Street Residences Condominium,203,MOTHER GASTON BOULEVARD,Brooklyn,316,37,40.67441395,-73.90798422,Not Extended Affordability,Non Prevailing Wage,0,0,4,4
44288,Dean Street Residences Condominium,2390,DEAN STREET,Brooklyn,316,37,40.67441395,-73.90798422,Not Extended Affordability,Non Prevailing Wage,0,0,3,3
44288,Dean Street Residences Condominium,2394,DEAN STREET,Brooklyn,316,37,40.67441395,-73.90798422,Not Extended Affordability,Non Prevailing Wage,0,0,4,4
44288,Dean Street Residences Condominium,2398,DEAN STREET,Brooklyn,316,37,40.67441395,-73.90798422,Not Extended Affordability,Non Prevailing Wage,0,0,4,4
44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,280,EAST BURNSIDE AVENUE,Bronx,205,15,40.85080543,-73.90201101,Not Extended Affordability,Non Prevailing Wage,33,0,40,40
44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,2247,WALTON AVENUE,Bronx,205,14,40.85751484,-73.90361342,Not Extended Affordability,Non Prevailing Wage,0,0,50,50
48607,TBX910 - Lemle & Wolff,108,EAST 176 STREET,Bronx,205,14,40.84791575,-73.90933097,Not Extended Affordability,Non Prevailing Wage,0,0,37,37
48607,TBX910 - Lemle & Wolff,1175,GERARD AVENUE,Bronx,204,16,40.8347086,-73.92105753,Not Extended Affordability,Non Prevailing Wage,0,0,43,43
48607,TBX910 - Lemle & Wolff,760,HUNTS POINT AVENUE,Bronx,202,17,40.81617551,-73.88714134,Not Extended Affordability,Non Prevailing Wage,0,0,49,49
48607,TBX910 - Lemle & Wolff,2292,LORING PLACE NORTH,Bronx,207,14,40.86131188,-73.90835829,Not Extended Affordability,Non Prevailing Wage,0,0,9,9
48679,NEP Round 1 Mott Haven,445,EAST 140 STREET,Bronx,201,8,40.80993147,-73.92024884,Not Extended Affordability,Non Prevailing Wage,0,0,21,21
48679,NEP Round 1 Mott Haven,451,EAST 140 STREET,Bronx,201,8,40.80988198,-73.92012969,Not Extended Affordability,Non Prevailing Wage,0,0,20,20
48679,NEP Round 1 Mott Haven,455,EAST 140 STREET,Bronx,201,8,40.8098325,-73.92001054,Not Extended Affordability,Non Prevailing Wage,0,0,21,21
48679,NEP Round 1 Mott Haven,461,EAST 140 STREET,Bronx,201,8,40.80978026,-73.91988778,Not Extended Affordability,Non Prevailing Wage,0,0,20,20
48679,NEP Round 1 Mott Haven,465,EAST 140 STREET,Bronx,201,8,40.80973077,-73.91976863,Not Extended Affordability,Non Prevailing Wage,0,0,10,10
48679,NEP Round 1 Mott Haven,471,EAST 140 STREET,Bronx,201,8,40.80968128,-73.91964948,Not Extended Affordability,Non Prevailing Wage,0,0,11,11
48679,NEP Round 1 Mott Haven,481,EAST 140 STREET,Bronx,201,8,40.80957957,-73.9194148,Not Extended Affordability,Non Prevailing Wage,0,0,11,11
48787,1091 Bushwick Avenue HDFC,1089,BUSHWICK AVENUE,Brooklyn,304,34,40.69044359,-73.91916574,Not Extended Affordability,Non Prevailing Wage,0,16,16,16
48906,CAMBA GARDENS 2. 560 WINTHROP,560,WINTHROP STREET,Brooklyn,309,40,40.65668655,-73.94383354,Not Extended Affordability,Prevailing Wage,182,0,293,293
49172,UP. 316 East 162nd St.,316,EAST 162 STREET,Bronx,204,17,40.82576028,-73.91638174,Not Extended Affordability,Prevailing Wage,86,0,86,86
49908,546 West 44th Street,546,WEST 44 STREET,Manhattan,104,3,40.76140193,-73.99658876,Not Extended Affordability,Non Prevailing Wage,0,0,62,280
50088,810 River,810,RIVER AVENUE,Bronx,204,8,40.82620635,-73.92653815,Not Extended Affordability,Non Prevailing Wage,0,22,134,134
50282,Selfhelp. 6469 Broadway. Van Courtlandt Green,6469,BROADWAY,Bronx,208,11,40.90397377,-73.8967451,Not Extended Affordability,Non Prevailing Wage,26,0,86,86
50408,333 E 209th Street,333,EAST 209 STREET,Bronx,207,11,40.87682006,-73.87409296,Not Extended Affordability,Non Prevailing Wage,0,42,43,43
50497,655 Morris Avenue,635,MORRIS AVENUE,Bronx,201,17,40.81954792,-73.92273385,Not Extended Affordability,Non Prevailing Wage,0,0,176,176
50583,Second Atlantic Terminal Housing Corporation,475,CARLTON AVENUE,Brooklyn,302,35,40.68400425,-73.970445,Not Extended Affordability,Non Prevailing Wage,0,0,305,305
50609,1095 Bushwick Ave HDFC,1095,BUSHWICK AVENUE,Brooklyn,304,34,40.69037763,-73.91904682,Not Extended Affordability,Non Prevailing Wage,0,7,15,15
